latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,firms_source,request_start_date
-32.80419,-70.95101,344.24,0.4,0.45,2022-01-02,1807,N,VIIRS,n,2,313.71,8.83,D,2,VIIRS_SNPP_SP,2022-01-02
-33.36764,-70.80654,301.22,0.52,0.42,2022-01-03,525,N,VIIRS,n,2,286.32,0.5,N,0,VIIRS_SNPP_SP,2022-01-02
-33.30762,-70.7244,308.44,0.52,0.41,2022-01-03,525,N,VIIRS,n,2,288.67,1.32,N,0,VIIRS_SNPP_SP,2022-01-02
-33.30667,-70.72279,309.03,0.52,0.41,2022-01-03,525,N,VIIRS,n,2,287.66,1.19,N,0,VIIRS_SNPP_SP,2022-01-02
-33.29511,-70.72672,313.35,0.52,0.41,2022-01-03,525,N,VIIRS,n,2,290.62,1.52,N,2,VIIRS_SNPP_SP,2022-01-02
-33.29418,-70.7251,302.87,0.52,0.42,2022-01-03,525,N,VIIRS,n,2,288.93,2.23,N,2,VIIRS_SNPP_SP,2022-01-02
-32.92844,-71.50537,301.55,0.38,0.43,2022-01-03,525,N,VIIRS,n,2,290.51,0.97,N,0,VIIRS_SNPP_SP,2022-01-02
-32.80347,-70.95307,317.06,0.54,0.42,2022-01-03,525,N,VIIRS,n,2,289.48,2.77,N,2,VIIRS_SNPP_SP,2022-01-02
-32.76133,-71.47729,301.33,0.38,0.43,2022-01-03,525,N,VIIRS,n,2,286.94,0.62,N,2,VIIRS_SNPP_SP,2022-01-02
-32.76048,-71.48144,298.99,0.38,0.44,2022-01-03,525,N,VIIRS,n,2,287.9,0.62,N,2,VIIRS_SNPP_SP,2022-01-02
-32.80147,-70.95241,349.69,0.37,0.58,2022-01-03,1748,N,VIIRS,n,2,306.69,8.21,D,2,VIIRS_SNPP_SP,2022-01-02
-32.80381,-70.95529,333.87,0.54,0.68,2022-01-03,1928,N,VIIRS,n,2,303.65,5.68,D,2,VIIRS_SNPP_SP,2022-01-02
-33.29412,-70.73108,306.79,0.61,0.54,2022-01-04,506,N,VIIRS,n,2,288.99,2.13,N,2,VIIRS_SNPP_SP,2022-01-02
-32.93287,-71.50828,298.44,0.34,0.56,2022-01-04,506,N,VIIRS,n,2,286.49,0.31,N,0,VIIRS_SNPP_SP,2022-01-02
-32.92765,-71.50693,300.29,0.34,0.56,2022-01-04,506,N,VIIRS,n,2,288.33,1.22,N,0,VIIRS_SNPP_SP,2022-01-02
-33.31011,-70.72533,333.55,0.68,0.74,2022-01-04,1728,N,VIIRS,l,2,305.64,4.17,D,0,VIIRS_SNPP_SP,2022-01-02
-32.93081,-71.50773,336.67,0.56,0.51,2022-01-04,1909,N,VIIRS,n,2,306.66,3.51,D,0,VIIRS_SNPP_SP,2022-01-02
-32.762,-71.47611,312.79,0.32,0.55,2022-01-05,628,N,VIIRS,n,2,285.96,0.7,N,2,VIIRS_SNPP_SP,2022-01-02
-32.76172,-71.47967,301.65,0.32,0.55,2022-01-05,628,N,VIIRS,n,2,287.16,1.48,N,2,VIIRS_SNPP_SP,2022-01-02
-33.59519,-71.16325,340.67,0.49,0.4,2022-01-05,1850,N,VIIRS,n,2,307.03,3.83,D,0,VIIRS_SNPP_SP,2022-01-02
-33.57244,-71.26791,337.12,0.48,0.4,2022-01-05,1850,N,VIIRS,l,2,311.83,2.52,D,0,VIIRS_SNPP_SP,2022-01-02
-33.57144,-71.26268,338.72,0.48,0.4,2022-01-05,1850,N,VIIRS,l,2,311.06,2.52,D,0,VIIRS_SNPP_SP,2022-01-02
-33.56086,-70.90047,346.56,0.5,0.41,2022-01-05,1850,N,VIIRS,n,2,313.21,8.03,D,0,VIIRS_SNPP_SP,2022-01-02
-33.51503,-70.96874,339.38,0.5,0.41,2022-01-05,1850,N,VIIRS,l,2,314.19,4.95,D,0,VIIRS_SNPP_SP,2022-01-02
-33.38218,-71.39551,338.46,0.48,0.4,2022-01-05,1850,N,VIIRS,l,2,310.46,2.8,D,0,VIIRS_SNPP_SP,2022-01-02
-33.38121,-71.39038,338.61,0.48,0.4,2022-01-05,1850,N,VIIRS,l,2,309.41,3.94,D,0,VIIRS_SNPP_SP,2022-01-02
-33.36676,-71.58956,339.15,0.47,0.4,2022-01-05,1850,N,VIIRS,n,2,307.31,3.05,D,0,VIIRS_SNPP_SP,2022-01-02
-33.29709,-70.72631,342.44,0.51,0.41,2022-01-05,1850,N,VIIRS,l,2,316.32,8.91,D,2,VIIRS_SNPP_SP,2022-01-02
-33.29106,-71.39011,353.5,0.48,0.4,2022-01-05,1850,N,VIIRS,n,2,312.43,4.63,D,0,VIIRS_SNPP_SP,2022-01-02
-33.28835,-71.39621,340.76,0.48,0.4,2022-01-05,1850,N,VIIRS,l,2,312.14,5.09,D,0,VIIRS_SNPP_SP,2022-01-02
-33.28738,-71.39108,341.08,0.48,0.4,2022-01-05,1850,N,VIIRS,n,2,310.58,4.63,D,0,VIIRS_SNPP_SP,2022-01-02
-33.12526,-70.86523,345.87,0.51,0.41,2022-01-05,1850,N,VIIRS,l,2,319.3,14.24,D,0,VIIRS_SNPP_SP,2022-01-02
-33.10673,-70.6857,353.99,0.52,0.41,2022-01-05,1850,N,VIIRS,n,2,318.96,13.33,D,0,VIIRS_SNPP_SP,2022-01-02
-33.10569,-70.68024,356.31,0.52,0.41,2022-01-05,1850,N,VIIRS,l,2,318.9,13.33,D,0,VIIRS_SNPP_SP,2022-01-02
-33.10464,-70.67481,356.31,0.52,0.42,2022-01-05,1850,N,VIIRS,l,2,319.61,12.82,D,0,VIIRS_SNPP_SP,2022-01-02
-33.1036,-70.66944,356.31,0.52,0.42,2022-01-05,1850,N,VIIRS,l,2,320.83,12.82,D,0,VIIRS_SNPP_SP,2022-01-02
-33.10257,-70.66407,348.24,0.52,0.42,2022-01-05,1850,N,VIIRS,l,2,321.66,17.66,D,0,VIIRS_SNPP_SP,2022-01-02
-33.10188,-70.6813,350.58,0.52,0.41,2022-01-05,1850,N,VIIRS,l,2,322.21,21.97,D,0,VIIRS_SNPP_SP,2022-01-02
-33.10133,-70.63343,350.02,0.52,0.42,2022-01-05,1850,N,VIIRS,n,2,318.96,15.11,D,0,VIIRS_SNPP_SP,2022-01-02
-33.10117,-70.63601,353.36,0.52,0.42,2022-01-05,1850,N,VIIRS,n,2,318.96,10.99,D,0,VIIRS_SNPP_SP,2022-01-02
-33.10048,-70.65323,352.4,0.52,0.42,2022-01-05,1850,N,VIIRS,n,2,320.17,10.09,D,0,VIIRS_SNPP_SP,2022-01-02
-33.09943,-70.6478,351.77,0.52,0.42,2022-01-05,1850,N,VIIRS,n,2,320.96,10.09,D,0,VIIRS_SNPP_SP,2022-01-02
-33.09839,-70.64236,349.9,0.52,0.42,2022-01-05,1850,N,VIIRS,n,2,319.69,10.99,D,0,VIIRS_SNPP_SP,2022-01-02
-33.0279,-70.71288,346.85,0.52,0.41,2022-01-05,1850,N,VIIRS,l,2,320.59,12.27,D,0,VIIRS_SNPP_SP,2022-01-02
-32.85081,-70.95659,339.33,0.51,0.41,2022-01-05,1850,N,VIIRS,l,2,313.44,3.45,D,0,VIIRS_SNPP_SP,2022-01-02
-32.76216,-71.47697,348.08,0.48,0.4,2022-01-05,1850,N,VIIRS,n,2,305.41,10.07,D,2,VIIRS_SNPP_SP,2022-01-02
-32.45584,-71.27869,335.19,0.5,0.41,2022-01-05,1851,N,VIIRS,l,2,306.13,1.76,D,0,VIIRS_SNPP_SP,2022-01-02
-32.45484,-71.27338,343.21,0.5,0.41,2022-01-05,1851,N,VIIRS,n,2,309.61,1.76,D,0,VIIRS_SNPP_SP,2022-01-02
-32.45385,-71.2681,339.03,0.5,0.41,2022-01-05,1851,N,VIIRS,n,2,309.66,2.76,D,0,VIIRS_SNPP_SP,2022-01-02
-32.32317,-71.06933,344.24,0.51,0.41,2022-01-05,1851,N,VIIRS,n,2,312.19,6.69,D,0,VIIRS_SNPP_SP,2022-01-02
-33.50244,-70.80289,304.9,0.39,0.44,2022-01-06,609,N,VIIRS,n,2,286.56,0.93,N,0,VIIRS_SNPP_SP,2022-01-02
-33.49834,-70.80227,331.57,0.39,0.44,2022-01-06,609,N,VIIRS,n,2,286.91,2.99,N,0,VIIRS_SNPP_SP,2022-01-02
-33.2977,-70.72821,310.22,0.39,0.44,2022-01-06,609,N,VIIRS,n,2,289.64,1.27,N,2,VIIRS_SNPP_SP,2022-01-02
-33.29359,-70.72758,318.22,0.39,0.44,2022-01-06,609,N,VIIRS,n,2,290.43,1.7,N,2,VIIRS_SNPP_SP,2022-01-02
-32.80269,-70.95086,317.16,0.57,0.43,2022-01-06,609,N,VIIRS,n,2,288.2,2.93,N,2,VIIRS_SNPP_SP,2022-01-02
-32.75897,-71.47388,296.53,0.53,0.42,2022-01-06,609,N,VIIRS,n,2,286.04,1.13,N,2,VIIRS_SNPP_SP,2022-01-02
-32.75971,-71.47711,340.77,0.39,0.36,2022-01-06,1832,N,VIIRS,n,2,310.34,11.27,D,2,VIIRS_SNPP_SP,2022-01-02
-33.6094,-70.67361,305.88,0.4,0.37,2022-01-07,550,N,VIIRS,n,2,286.09,0.8,N,0,VIIRS_SNPP_SP,2022-01-07
-33.35506,-70.795,325.31,0.39,0.36,2022-01-07,550,N,VIIRS,n,2,288.16,1.66,N,0,VIIRS_SNPP_SP,2022-01-07
-33.3517,-70.7943,327.93,0.39,0.36,2022-01-07,550,N,VIIRS,n,2,289.38,1.66,N,0,VIIRS_SNPP_SP,2022-01-07
-33.35107,-70.79855,299.19,0.39,0.36,2022-01-07,550,N,VIIRS,n,2,287.89,2.26,N,0,VIIRS_SNPP_SP,2022-01-07
-33.29834,-70.72821,304.08,0.39,0.36,2022-01-07,550,N,VIIRS,n,2,289.77,2.36,N,2,VIIRS_SNPP_SP,2022-01-07
-33.29497,-70.72751,334.65,0.39,0.36,2022-01-07,550,N,VIIRS,n,2,292.3,2.36,N,2,VIIRS_SNPP_SP,2022-01-07
-32.80535,-70.95313,322.37,0.39,0.36,2022-01-07,550,N,VIIRS,n,2,288.22,14.6,N,2,VIIRS_SNPP_SP,2022-01-07
-32.802,-70.95242,337.95,0.39,0.36,2022-01-07,550,N,VIIRS,n,2,293.19,14.6,N,2,VIIRS_SNPP_SP,2022-01-07
-33.2942,-70.72933,329.64,0.45,0.39,2022-01-08,531,N,VIIRS,n,2,293.13,3.57,N,2,VIIRS_SNPP_SP,2022-01-07
-32.8042,-70.95778,330.53,0.61,0.53,2022-01-08,1754,N,VIIRS,n,2,302.77,4.54,D,2,VIIRS_SNPP_SP,2022-01-07
-32.80366,-70.95088,340.6,0.61,0.53,2022-01-08,1754,N,VIIRS,n,2,301.18,7.29,D,2,VIIRS_SNPP_SP,2022-01-07
-32.76052,-71.47834,324.94,0.51,0.66,2022-01-10,454,N,VIIRS,n,2,284.4,2.8,N,2,VIIRS_SNPP_SP,2022-01-07
-32.80476,-70.95251,302.28,0.43,0.62,2022-01-10,634,N,VIIRS,n,2,284.49,1.28,N,2,VIIRS_SNPP_SP,2022-01-07
-32.76077,-71.47505,348.92,0.4,0.6,2022-01-10,634,N,VIIRS,n,2,285.04,4.34,N,2,VIIRS_SNPP_SP,2022-01-07
-32.76051,-71.47943,296.1,0.4,0.6,2022-01-10,634,N,VIIRS,n,2,285.8,3.92,N,2,VIIRS_SNPP_SP,2022-01-07
-32.75899,-71.47376,323.03,0.4,0.6,2022-01-10,634,N,VIIRS,n,2,283.02,3.09,N,2,VIIRS_SNPP_SP,2022-01-07
-32.75869,-71.47817,327.79,0.4,0.6,2022-01-10,634,N,VIIRS,n,2,285.42,3.09,N,2,VIIRS_SNPP_SP,2022-01-07
-33.5611,-71.21574,345.38,0.57,0.43,2022-01-10,1856,N,VIIRS,n,2,310.13,6.03,D,0,VIIRS_SNPP_SP,2022-01-07
-33.55811,-71.24255,335.32,0.57,0.43,2022-01-10,1856,N,VIIRS,n,2,305.24,1.84,D,0,VIIRS_SNPP_SP,2022-01-07
-33.29557,-70.72755,335.89,0.41,0.45,2022-01-10,1856,N,VIIRS,l,2,306.34,3.22,D,2,VIIRS_SNPP_SP,2022-01-07
-32.80356,-70.95235,341.9,0.4,0.45,2022-01-10,1857,N,VIIRS,n,2,305.72,3.54,D,2,VIIRS_SNPP_SP,2022-01-07
-32.79555,-71.05893,339.69,0.4,0.44,2022-01-10,1857,N,VIIRS,n,2,305.48,2.31,D,0,VIIRS_SNPP_SP,2022-01-07
-33.2956,-70.72784,309.02,0.48,0.48,2022-01-11,615,N,VIIRS,n,2,281.34,1.58,N,2,VIIRS_SNPP_SP,2022-01-07
-33.29504,-70.72731,342.01,0.4,0.37,2022-01-11,1838,N,VIIRS,n,2,311.23,6.51,D,2,VIIRS_SNPP_SP,2022-01-07
-32.80352,-70.95264,339.86,0.4,0.37,2022-01-11,1838,N,VIIRS,n,2,307.12,8.6,D,2,VIIRS_SNPP_SP,2022-01-07
-32.80497,-70.95115,300.36,0.42,0.38,2022-01-12,556,N,VIIRS,n,2,287.97,2.01,N,2,VIIRS_SNPP_SP,2022-01-12
-32.80149,-70.95045,333.16,0.42,0.38,2022-01-12,556,N,VIIRS,n,2,289.47,2.01,N,2,VIIRS_SNPP_SP,2022-01-12
-32.78717,-71.4875,311.81,0.4,0.37,2022-01-12,556,N,VIIRS,n,2,287.85,1.0,N,2,VIIRS_SNPP_SP,2022-01-12
-32.76038,-71.47768,317.27,0.4,0.37,2022-01-12,556,N,VIIRS,n,2,289.16,1.53,N,2,VIIRS_SNPP_SP,2022-01-12
-32.80409,-70.95146,337.09,0.44,0.38,2022-01-12,1819,N,VIIRS,n,2,305.68,3.66,D,2,VIIRS_SNPP_SP,2022-01-12
-32.78148,-71.21359,345.64,0.45,0.39,2022-01-12,1819,N,VIIRS,n,2,306.45,9.55,D,0,VIIRS_SNPP_SP,2022-01-12
-33.29783,-70.72771,302.39,0.4,0.37,2022-01-13,537,N,VIIRS,n,2,289.93,1.63,N,2,VIIRS_SNPP_SP,2022-01-12
-33.29487,-70.72889,327.49,0.4,0.37,2022-01-13,537,N,VIIRS,n,2,291.9,2.76,N,2,VIIRS_SNPP_SP,2022-01-12
-33.29443,-70.72688,327.1,0.4,0.37,2022-01-13,537,N,VIIRS,n,2,292.05,1.63,N,2,VIIRS_SNPP_SP,2022-01-12
-32.80335,-70.95312,316.91,0.41,0.37,2022-01-13,537,N,VIIRS,n,2,290.11,2.02,N,2,VIIRS_SNPP_SP,2022-01-12
-32.78566,-71.4859,299.12,0.43,0.38,2022-01-13,537,N,VIIRS,n,2,287.64,0.6,N,2,VIIRS_SNPP_SP,2022-01-12
-32.7586,-71.47438,302.44,0.43,0.38,2022-01-13,537,N,VIIRS,n,2,286.95,0.72,N,2,VIIRS_SNPP_SP,2022-01-12
-32.8021,-70.95486,342.02,0.5,0.49,2022-01-13,1800,N,VIIRS,n,2,299.82,4.62,D,2,VIIRS_SNPP_SP,2022-01-12
-32.7632,-71.36299,335.5,0.52,0.5,2022-01-13,1800,N,VIIRS,n,2,303.18,4.01,D,0,VIIRS_SNPP_SP,2022-01-12
-32.80498,-70.95388,314.82,0.44,0.46,2022-01-14,518,N,VIIRS,n,2,288.78,4.17,N,2,VIIRS_SNPP_SP,2022-01-12
-32.8027,-70.9511,338.19,0.44,0.46,2022-01-14,518,N,VIIRS,n,2,290.85,6.2,N,2,VIIRS_SNPP_SP,2022-01-12
-32.80076,-70.95262,345.49,0.44,0.46,2022-01-14,518,N,VIIRS,n,2,289.66,4.17,N,2,VIIRS_SNPP_SP,2022-01-12
-33.63337,-70.93027,326.02,0.42,0.45,2022-01-14,519,N,VIIRS,n,2,287.05,1.77,N,0,VIIRS_SNPP_SP,2022-01-12
-33.36735,-70.77781,301.45,0.42,0.45,2022-01-14,519,N,VIIRS,n,2,289.05,0.76,N,0,VIIRS_SNPP_SP,2022-01-12
-33.34609,-70.79517,308.12,0.42,0.45,2022-01-14,519,N,VIIRS,n,2,289.22,1.07,N,0,VIIRS_SNPP_SP,2022-01-12
-33.29473,-70.72691,324.22,0.42,0.45,2022-01-14,519,N,VIIRS,n,2,291.29,2.48,N,2,VIIRS_SNPP_SP,2022-01-12
-33.15302,-70.89648,308.68,0.43,0.46,2022-01-14,519,N,VIIRS,n,2,289.06,0.61,N,0,VIIRS_SNPP_SP,2022-01-12
-33.58412,-70.87389,333.89,0.47,0.64,2022-01-14,1741,N,VIIRS,n,2,303.0,10.52,D,0,VIIRS_SNPP_SP,2022-01-12
-33.58385,-70.86858,367.0,0.47,0.64,2022-01-14,1741,N,VIIRS,h,2,312.23,17.08,D,0,VIIRS_SNPP_SP,2022-01-12
-33.57781,-70.86897,336.44,0.47,0.64,2022-01-14,1741,N,VIIRS,n,2,303.09,17.08,D,0,VIIRS_SNPP_SP,2022-01-12
-33.58194,-70.86994,348.87,0.43,0.62,2022-01-14,1921,N,VIIRS,n,2,304.18,5.17,D,0,VIIRS_SNPP_SP,2022-01-12
-33.58073,-70.86536,335.74,0.43,0.62,2022-01-14,1921,N,VIIRS,l,2,306.64,5.17,D,0,VIIRS_SNPP_SP,2022-01-12
-33.63243,-70.93092,298.3,0.38,0.59,2022-01-15,500,N,VIIRS,n,2,282.39,0.88,N,0,VIIRS_SNPP_SP,2022-01-12
-32.80207,-70.95427,315.34,0.4,0.6,2022-01-15,500,N,VIIRS,n,2,276.25,1.22,N,2,VIIRS_SNPP_SP,2022-01-12
-33.10426,-70.64481,349.89,0.45,0.39,2022-01-16,1844,N,VIIRS,n,2,315.43,8.97,D,0,VIIRS_SNPP_SP,2022-01-12
-33.1007,-70.64566,354.02,0.45,0.39,2022-01-16,1844,N,VIIRS,n,2,314.37,8.97,D,0,VIIRS_SNPP_SP,2022-01-12
-32.80203,-70.9538,335.13,0.44,0.38,2022-01-16,1844,N,VIIRS,n,2,300.51,7.29,D,2,VIIRS_SNPP_SP,2022-01-12
-32.80335,-70.95007,337.16,0.4,0.37,2022-01-17,1825,N,VIIRS,l,2,308.76,15.99,D,2,VIIRS_SNPP_SP,2022-01-17
-32.44463,-71.32041,341.47,0.4,0.37,2022-01-17,1825,N,VIIRS,n,2,311.02,12.47,D,0,VIIRS_SNPP_SP,2022-01-17
-33.29616,-70.72952,321.64,0.38,0.36,2022-01-18,543,N,VIIRS,n,2,287.46,2.26,N,2,VIIRS_SNPP_SP,2022-01-17
-33.15092,-70.83139,298.9,0.39,0.36,2022-01-18,543,N,VIIRS,n,2,285.72,0.74,N,2,VIIRS_SNPP_SP,2022-01-17
-32.92825,-71.50481,300.57,0.39,0.36,2022-01-18,543,N,VIIRS,n,2,289.6,1.04,N,0,VIIRS_SNPP_SP,2022-01-17
-32.80217,-70.9537,327.67,0.39,0.36,2022-01-18,543,N,VIIRS,n,2,286.71,2.01,N,2,VIIRS_SNPP_SP,2022-01-17
-32.76377,-71.48215,319.93,0.39,0.36,2022-01-18,543,N,VIIRS,n,2,283.78,1.32,N,2,VIIRS_SNPP_SP,2022-01-17
-32.76041,-71.48137,302.94,0.39,0.36,2022-01-18,543,N,VIIRS,n,2,284.95,1.32,N,2,VIIRS_SNPP_SP,2022-01-17
-33.2951,-70.72775,340.04,0.4,0.44,2022-01-18,1806,N,VIIRS,l,2,310.74,4.16,D,2,VIIRS_SNPP_SP,2022-01-17
-33.02685,-71.48618,334.21,0.44,0.46,2022-01-18,1806,N,VIIRS,l,2,304.33,1.94,D,0,VIIRS_SNPP_SP,2022-01-17
-32.80228,-70.95312,333.11,0.41,0.45,2022-01-18,1806,N,VIIRS,l,2,307.09,2.28,D,2,VIIRS_SNPP_SP,2022-01-17
-33.29438,-70.72885,325.17,0.52,0.42,2022-01-19,525,N,VIIRS,n,2,288.62,3.71,N,2,VIIRS_SNPP_SP,2022-01-17
-32.92879,-71.50517,297.3,0.39,0.44,2022-01-19,525,N,VIIRS,n,2,286.7,1.11,N,0,VIIRS_SNPP_SP,2022-01-17
-32.80413,-70.95271,322.84,0.55,0.42,2022-01-19,525,N,VIIRS,n,2,285.68,3.9,N,2,VIIRS_SNPP_SP,2022-01-17
-32.80257,-70.95345,338.19,0.55,0.42,2022-01-19,525,N,VIIRS,n,2,287.02,7.16,N,2,VIIRS_SNPP_SP,2022-01-17
-32.80024,-70.95161,328.48,0.55,0.42,2022-01-19,525,N,VIIRS,n,2,285.66,3.9,N,2,VIIRS_SNPP_SP,2022-01-17
-32.76213,-71.47656,302.41,0.39,0.44,2022-01-19,525,N,VIIRS,n,2,280.2,0.67,N,2,VIIRS_SNPP_SP,2022-01-17
-32.75813,-71.4754,337.75,0.39,0.44,2022-01-19,525,N,VIIRS,n,2,283.01,3.0,N,2,VIIRS_SNPP_SP,2022-01-17
-33.06533,-71.46613,367.0,0.41,0.6,2022-01-19,1747,N,VIIRS,h,2,304.01,3.69,D,0,VIIRS_SNPP_SP,2022-01-17
-33.06065,-71.46725,352.72,0.41,0.6,2022-01-19,1747,N,VIIRS,n,2,303.18,6.45,D,0,VIIRS_SNPP_SP,2022-01-17
-33.06038,-71.46249,337.49,0.41,0.6,2022-01-19,1747,N,VIIRS,n,2,304.57,7.94,D,0,VIIRS_SNPP_SP,2022-01-17
-33.05959,-71.46611,330.67,0.41,0.6,2022-01-19,1747,N,VIIRS,n,2,302.59,3.69,D,0,VIIRS_SNPP_SP,2022-01-17
-32.99554,-71.26129,333.23,0.4,0.6,2022-01-19,1747,N,VIIRS,l,2,303.74,5.27,D,0,VIIRS_SNPP_SP,2022-01-17
-32.08058,-71.17874,332.46,0.38,0.59,2022-01-19,1747,N,VIIRS,l,2,306.1,1.07,D,0,VIIRS_SNPP_SP,2022-01-17
-33.29513,-70.72903,305.94,0.62,0.54,2022-01-20,506,N,VIIRS,n,2,287.05,1.97,N,2,VIIRS_SNPP_SP,2022-01-17
-32.80406,-70.95498,345.54,0.33,0.55,2022-01-20,506,N,VIIRS,n,2,286.31,2.76,N,2,VIIRS_SNPP_SP,2022-01-17
-32.79906,-70.95327,322.41,0.33,0.55,2022-01-20,506,N,VIIRS,n,2,285.88,2.76,N,2,VIIRS_SNPP_SP,2022-01-17
-32.1899,-71.29085,336.86,0.74,0.76,2022-01-20,1728,N,VIIRS,n,2,302.23,8.16,D,0,VIIRS_SNPP_SP,2022-01-17
-32.18829,-71.3083,330.53,0.74,0.76,2022-01-20,1728,N,VIIRS,n,2,298.85,7.73,D,0,VIIRS_SNPP_SP,2022-01-17
-32.18775,-71.29058,349.14,0.74,0.76,2022-01-20,1728,N,VIIRS,n,2,304.48,15.84,D,0,VIIRS_SNPP_SP,2022-01-17
-32.18282,-71.29736,367.0,0.74,0.76,2022-01-20,1728,N,VIIRS,h,2,306.26,14.83,D,0,VIIRS_SNPP_SP,2022-01-17
-32.18079,-71.29964,367.0,0.74,0.76,2022-01-20,1728,N,VIIRS,h,2,306.16,18.2,D,0,VIIRS_SNPP_SP,2022-01-17
-32.17613,-71.32034,339.47,0.74,0.76,2022-01-20,1728,N,VIIRS,n,2,301.12,14.83,D,0,VIIRS_SNPP_SP,2022-01-17
-32.1758,-71.30665,356.52,0.74,0.76,2022-01-20,1728,N,VIIRS,n,2,303.48,14.83,D,0,VIIRS_SNPP_SP,2022-01-17
-32.17419,-71.32072,340.12,0.74,0.76,2022-01-20,1728,N,VIIRS,n,2,301.06,19.12,D,0,VIIRS_SNPP_SP,2022-01-17
-32.1738,-71.30752,347.64,0.74,0.76,2022-01-20,1728,N,VIIRS,n,2,301.6,18.2,D,0,VIIRS_SNPP_SP,2022-01-17
-32.19017,-71.30077,336.42,0.59,0.53,2022-01-20,1909,N,VIIRS,n,2,309.69,6.97,D,0,VIIRS_SNPP_SP,2022-01-17
-32.18904,-71.29588,345.4,0.59,0.53,2022-01-20,1909,N,VIIRS,n,2,312.95,19.79,D,0,VIIRS_SNPP_SP,2022-01-17
-32.18659,-71.28543,347.98,0.59,0.53,2022-01-20,1909,N,VIIRS,n,2,317.69,13.15,D,0,VIIRS_SNPP_SP,2022-01-17
-32.18521,-71.30157,352.41,0.59,0.53,2022-01-20,1909,N,VIIRS,n,2,317.23,14.43,D,0,VIIRS_SNPP_SP,2022-01-17
-32.18402,-71.29647,349.66,0.59,0.53,2022-01-20,1909,N,VIIRS,n,2,317.95,13.21,D,0,VIIRS_SNPP_SP,2022-01-17
-32.18288,-71.29158,346.45,0.59,0.53,2022-01-20,1909,N,VIIRS,n,2,320.07,13.21,D,0,VIIRS_SNPP_SP,2022-01-17
-32.18169,-71.28648,367.0,0.59,0.53,2022-01-20,1909,N,VIIRS,h,2,321.13,23.23,D,0,VIIRS_SNPP_SP,2022-01-17
-32.18008,-71.30165,355.76,0.59,0.53,2022-01-20,1909,N,VIIRS,n,2,318.62,14.43,D,0,VIIRS_SNPP_SP,2022-01-17
-32.179,-71.30369,350.9,0.59,0.53,2022-01-20,1909,N,VIIRS,n,2,314.79,13.53,D,0,VIIRS_SNPP_SP,2022-01-17
-32.17896,-71.29685,352.75,0.59,0.53,2022-01-20,1909,N,VIIRS,n,2,317.73,13.21,D,0,VIIRS_SNPP_SP,2022-01-17
-32.17789,-71.29885,355.13,0.59,0.53,2022-01-20,1909,N,VIIRS,n,2,316.59,13.53,D,0,VIIRS_SNPP_SP,2022-01-17
-32.17622,-71.30721,348.27,0.59,0.53,2022-01-20,1909,N,VIIRS,n,2,311.12,12.27,D,0,VIIRS_SNPP_SP,2022-01-17
-32.1752,-71.30953,340.54,0.59,0.53,2022-01-20,1909,N,VIIRS,n,2,307.6,4.1,D,0,VIIRS_SNPP_SP,2022-01-17
-33.29621,-70.72764,300.67,0.55,0.68,2022-01-21,447,N,VIIRS,n,2,285.32,1.42,N,2,VIIRS_SNPP_SP,2022-01-17
-33.29449,-70.73364,295.31,0.56,0.68,2022-01-21,447,N,VIIRS,n,2,284.83,1.48,N,2,VIIRS_SNPP_SP,2022-01-17
-33.2959,-70.72594,297.31,0.36,0.57,2022-01-21,627,N,VIIRS,n,2,285.43,0.93,N,2,VIIRS_SNPP_SP,2022-01-17
-33.29562,-70.7299,313.0,0.36,0.57,2022-01-21,627,N,VIIRS,n,2,286.69,0.93,N,2,VIIRS_SNPP_SP,2022-01-17
-32.80338,-70.9504,306.06,0.34,0.56,2022-01-21,627,N,VIIRS,n,2,284.16,1.67,N,2,VIIRS_SNPP_SP,2022-01-17
-32.8031,-70.95403,323.09,0.34,0.56,2022-01-21,627,N,VIIRS,n,2,285.98,2.96,N,2,VIIRS_SNPP_SP,2022-01-17
-32.76258,-71.4771,321.38,0.32,0.55,2022-01-21,627,N,VIIRS,n,2,281.09,1.37,N,2,VIIRS_SNPP_SP,2022-01-17
-32.75745,-71.47652,339.59,0.32,0.55,2022-01-21,627,N,VIIRS,n,2,282.55,2.24,N,2,VIIRS_SNPP_SP,2022-01-17
-33.57227,-71.26668,341.17,0.48,0.4,2022-01-21,1850,N,VIIRS,n,2,313.85,2.78,D,0,VIIRS_SNPP_SP,2022-01-17
-33.57129,-71.26149,340.58,0.48,0.4,2022-01-21,1850,N,VIIRS,l,2,313.77,2.78,D,0,VIIRS_SNPP_SP,2022-01-17
-33.39124,-71.44366,343.05,0.47,0.4,2022-01-21,1850,N,VIIRS,n,2,313.78,3.73,D,0,VIIRS_SNPP_SP,2022-01-17
-33.10328,-70.64497,345.68,0.52,0.41,2022-01-21,1850,N,VIIRS,l,2,320.38,15.65,D,0,VIIRS_SNPP_SP,2022-01-17
-33.10113,-70.64854,350.78,0.52,0.41,2022-01-21,1850,N,VIIRS,n,2,319.95,9.06,D,0,VIIRS_SNPP_SP,2022-01-17
-33.1005,-70.65133,348.26,0.52,0.41,2022-01-21,1850,N,VIIRS,l,2,320.4,17.27,D,0,VIIRS_SNPP_SP,2022-01-17
